Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
CUST7279,Customer_6279,female,22.0,hyderabad,2037-03-11,2038-03-12,14571.0,4.0,user6279@example.com,2420326468,india
CUST7280,Customer_6280,male,51.0,chennai,2037-03-12,2038-03-13,39387.0,6.0,user6280@example.com,8359016930,india
CUST7281,Customer_6281,male,25.0,kolkata,2037-03-13,2038-03-13,49509.0,4.0,user6281@example.com,8525028962,india
CUST7282,Customer_6282,female,30.0,delhi,2037-03-14,2038-03-15,4031.0,1.0,user6282@example.com,6646794138,india
CUST7283,Customer_6283,female,29.0,delhi,2037-03-15,2038-03-16,25319.0,5.0,user6283@example.com,7895344740,india
CUST7284,Customer_6284,male,66.0,delhi,2037-03-16,2038-03-17,43793.0,3.0,user6284@example.com,4112441830,india
CUST7285,Customer_6285,male,66.0,chennai,2037-03-17,2038-03-17,46050.0,1.0,user6285@example.com,9766780430,india
CUST7286,Customer_6286,male,37.0,mumbai,2037-03-18,2038-03-19,45186.0,10.0,user6286@example.com,7798525945,india
CUST7287,Customer_6287,male,40.0,mumbai,2037-03-19,2038-03-20,25461.0,8.0,user6287@example.com,7962497453,india
CUST7288,Customer_6288,female,68.0,chennai,2037-03-20,2038-03-21,25319.0,2.0,user6288@example.com,6622203020,india
CUST7289,Customer_6289,male,43.0,mumbai,2037-03-21,2038-03-22,16157.0,7.0,user6289@example.com,5286374215,india
CUST7290,Customer_6290,male,40.0,hyderabad,2037-03-22,2038-03-23,49090.0,10.0,user6290@example.com,4986483811,india
CUST7291,Customer_6291,female,19.0,delhi,2037-03-23,2038-03-24,18344.0,1.0,user6291@example.com,5898052619,india
CUST7292,Customer_6292,male,29.0,mumbai,2037-03-24,2038-03-25,44904.0,5.0,user6292@example.com,9918881321,india
CUST7293,Customer_6293,female,58.0,mumbai,2037-03-25,2038-03-26,49523.0,6.0,user6293@example.com,8735928364,india
CUST7294,Customer_6294,female,48.0,hyderabad,2037-03-26,2038-03-27,49230.0,8.0,user6294@example.com,3436128663,india
CUST7295,Customer_6295,female,33.0,mumbai,2037-03-27,2038-03-28,25323.0,8.0,user6295@example.com,8258443821,india
CUST7296,Customer_6296,female,19.0,mumbai,2037-03-28,2038-03-29,24981.0,5.0,user6296@example.com,5611428413,india
CUST7297,Customer_6297,female,37.0,chennai,2037-03-29,2038-03-30,30174.0,2.0,user6297@example.com,2917158638,india
CUST7298,Customer_6298,male,47.0,hyderabad,2037-03-30,2038-03-31,48803.0,9.0,user6298@example.com,7347968459,india
CUST7299,Customer_6299,male,48.0,delhi,2037-03-31,2038-04-01,31044.0,9.0,user6299@example.com,3268175066,india
CUST7300,Customer_6300,female,64.0,chennai,2037-04-01,2038-04-02,31865.0,4.0,user6300@example.com,2059305223,india
CUST7301,Customer_6301,male,45.0,kolkata,2037-04-02,2038-04-03,30414.0,5.0,user6301@example.com,7715604194,india
CUST7303,Customer_6303,male,63.0,kolkata,2037-04-04,2038-04-05,25930.0,6.0,user6303@example.com,4922779736,india
CUST7304,Customer_6304,female,35.0,hyderabad,2037-04-05,2038-04-06,39345.0,5.0,user6304@example.com,6879548823,india
CUST7305,Customer_6305,female,59.0,hyderabad,2037-04-06,2038-04-07,13712.0,2.0,user6305@example.com,9558649117,india
CUST7306,Customer_6306,female,19.0,hyderabad,2037-04-07,2038-04-08,8154.0,10.0,user6306@example.com,3192095662,india
CUST7307,Customer_6307,female,43.0,chennai,2037-04-08,2038-04-09,44769.0,2.0,user6307@example.com,2339201155,india
CUST7308,Customer_6308,female,21.0,mumbai,2037-04-09,2038-04-09,48178.0,4.0,user6308@example.com,1498896402,india
CUST7309,Customer_6309,male,43.0,mumbai,2037-04-10,2038-04-11,34893.0,4.0,user6309@example.com,3410268647,india
CUST7310,Customer_6310,male,54.0,kolkata,2037-04-11,2038-04-12,42557.0,5.0,user6310@example.com,5399823499,india
CUST7311,Customer_6311,male,48.0,delhi,2037-04-12,2038-04-13,25319.0,6.0,user6311@example.com,4056446395,india
CUST7312,Customer_6312,female,47.0,mumbai,2037-04-13,2038-04-14,39386.0,6.0,user6312@example.com,1276172379,india
CUST7313,Customer_6313,male,50.0,delhi,2037-04-14,2038-04-15,35155.0,2.0,user6313@example.com,1258573187,india
CUST7314,Customer_6314,female,43.0,delhi,2037-04-15,2038-04-16,42424.0,1.0,user6314@example.com,8153670916,india
CUST7315,Customer_6315,male,47.0,kolkata,2037-04-16,2038-04-17,13154.0,5.0,user6315@example.com,7845170052,india
CUST7316,Customer_6316,female,61.0,mumbai,2037-04-17,2038-04-17,42117.0,7.0,user6316@example.com,2827999182,india
CUST7317,Customer_6317,male,25.0,mumbai,2037-04-18,2038-04-19,1010.0,10.0,user6317@example.com,3719017027,india
CUST7318,Customer_6318,female,44.0,kolkata,2037-04-19,2038-04-20,43693.0,3.0,user6318@example.com,2911144381,india
CUST7319,Customer_6319,male,23.0,delhi,2037-04-20,2038-04-21,12290.0,8.0,user6319@example.com,7009912477,india
CUST7320,Customer_6320,female,26.0,hyderabad,2037-04-21,2038-04-21,4828.0,5.0,user6320@example.com,5071642529,india
CUST7321,Customer_6321,female,33.0,mumbai,2037-04-22,2038-04-23,25319.0,5.0,user6321@example.com,6077642425,india
CUST7322,Customer_6322,male,56.0,mumbai,2037-04-23,2038-04-24,15150.0,5.0,user6322@example.com,4105279200,india
CUST7323,Customer_6323,male,39.0,delhi,2037-04-24,2038-04-25,22730.0,6.0,user6323@example.com,4395643180,india
CUST7324,Customer_6324,female,55.0,mumbai,2037-04-25,2038-04-26,13000.0,8.0,user6324@example.com,2147470279,india
CUST7325,Customer_6325,female,52.0,hyderabad,2037-04-26,2038-04-27,16751.0,2.0,user6325@example.com,5740719970,india
CUST7326,Customer_6326,male,27.0,mumbai,2037-04-27,2038-04-28,24816.0,2.0,user6326@example.com,5436148991,india
CUST7327,Customer_6327,male,56.0,chennai,2037-04-28,2038-04-29,25319.0,7.0,user6327@example.com,3185008463,india
CUST7328,Customer_6328,male,50.0,chennai,2037-04-29,2038-04-29,32036.0,9.0,user6328@example.com,5889809343,india
CUST7329,Customer_6329,male,59.0,delhi,2037-04-30,2038-05-01,26895.0,3.0,user6329@example.com,1320871471,india
CUST7330,Customer_6330,female,18.0,delhi,2037-05-01,2038-05-01,38123.0,9.0,user6330@example.com,6939116726,india
CUST7331,Customer_6331,female,43.0,hyderabad,2037-05-02,2038-05-03,25319.0,1.0,user6331@example.com,4405116860,india
CUST7333,Customer_6333,male,34.0,delhi,2037-05-04,2038-05-05,24262.0,9.0,user6333@example.com,3143133512,india
CUST7334,Customer_6334,male,42.0,mumbai,2037-05-05,2038-05-06,47314.0,5.0,user6334@example.com,4508378141,india
CUST7337,Customer_6337,male,20.0,mumbai,2037-05-08,2038-05-09,29301.0,4.0,user6337@example.com,8113977100,india
CUST7338,Customer_6338,male,28.0,mumbai,2037-05-09,2038-05-10,34010.0,5.0,user6338@example.com,5425361545,india
CUST7339,Customer_6339,male,22.0,hyderabad,2037-05-10,2038-05-10,44812.0,8.0,user6339@example.com,7556370823,india
CUST7340,Customer_6340,male,58.0,delhi,2037-05-11,2038-05-12,5699.0,5.0,user6340@example.com,8625682189,india
CUST7341,Customer_6341,female,45.0,hyderabad,2037-05-12,2038-05-13,6765.0,5.0,user6341@example.com,1651657649,india
CUST7342,Customer_6342,male,46.0,mumbai,2037-05-13,2038-05-14,25319.0,10.0,user6342@example.com,4162059024,india
CUST7343,Customer_6343,male,40.0,delhi,2037-05-14,2038-05-15,47625.0,6.0,user6343@example.com,6342514788,india
CUST7344,Customer_6344,male,65.0,kolkata,2037-05-15,2038-05-16,35720.0,6.0,user6344@example.com,4248788303,india
CUST7345,Customer_6345,female,35.0,kolkata,2037-05-16,2038-05-17,45472.0,5.0,user6345@example.com,6451654778,india
CUST7346,Customer_6346,male,43.0,mumbai,2037-05-17,2038-05-18,1340.0,6.0,user6346@example.com,7914690052,india
CUST7347,Customer_6347,female,67.0,kolkata,2037-05-18,2038-05-19,30546.0,5.0,user6347@example.com,2275769090,india
CUST7348,Customer_6348,female,63.0,mumbai,2037-05-19,2038-05-20,30051.0,3.0,user6348@example.com,1951782207,india
CUST7349,Customer_6349,male,64.0,chennai,2037-05-20,2038-05-21,2940.0,10.0,user6349@example.com,7390854672,india
CUST7350,Customer_6350,male,52.0,chennai,2037-05-21,2038-05-21,27516.0,5.0,user6350@example.com,9639344449,india
CUST7351,Customer_6351,female,19.0,mumbai,2037-05-22,2038-05-23,12346.0,10.0,user6351@example.com,2479422941,india
CUST7353,Customer_6353,male,28.0,hyderabad,2037-05-24,2038-05-25,36004.0,2.0,user6353@example.com,7696000694,india
CUST7354,Customer_6354,female,26.0,hyderabad,2037-05-25,2038-05-26,26155.0,2.0,user6354@example.com,6201319000,india
CUST7355,Customer_6355,male,54.0,chennai,2037-05-26,2038-05-26,49700.0,8.0,user6355@example.com,6600372175,india
CUST7356,Customer_6356,male,35.0,kolkata,2037-05-27,2038-05-28,29084.0,5.0,user6356@example.com,2736967893,india
CUST7357,Customer_6357,female,62.0,mumbai,2037-05-28,2038-05-29,2868.0,6.0,user6357@example.com,1238837447,india
CUST7358,Customer_6358,male,61.0,chennai,2037-05-29,2038-05-30,0.0,5.0,user6358@example.com,1288743469,india
CUST7359,Customer_6359,male,69.0,mumbai,2037-05-30,2038-05-30,8812.0,9.0,user6359@example.com,7535108315,india
CUST7361,Customer_6361,female,39.0,delhi,2037-06-01,2038-06-02,5401.0,7.0,user6361@example.com,9304859305,india
CUST7362,Customer_6362,male,23.0,delhi,2037-06-02,2038-06-03,46154.0,5.0,user6362@example.com,1757503348,india
CUST7363,Customer_6363,female,38.0,chennai,2037-06-03,2038-06-04,20472.0,2.0,user6363@example.com,5129445764,india
CUST7364,Customer_6364,male,63.0,mumbai,2037-06-04,2038-06-04,1032.0,5.0,user6364@example.com,7532859664,india
CUST7365,Customer_6365,female,43.0,delhi,2037-06-05,2038-06-06,45845.0,4.0,user6365@example.com,7787275834,india
CUST7366,Customer_6366,male,39.0,mumbai,2037-06-06,2038-06-07,13133.0,5.0,user6366@example.com,1383335056,india
CUST7367,Customer_6367,female,30.0,chennai,2037-06-07,2038-06-08,14980.0,4.0,user6367@example.com,2307008050,india
CUST7368,Customer_6368,male,50.0,kolkata,2037-06-08,2038-06-09,6490.0,1.0,user6368@example.com,7590138327,india
CUST7369,Customer_6369,male,43.0,mumbai,2037-06-09,2038-06-10,44101.0,5.0,user6369@example.com,3210023228,india
CUST7370,Customer_6370,male,40.0,mumbai,2037-06-10,2038-06-11,46663.0,5.0,user6370@example.com,8020409968,india
CUST7371,Customer_6371,female,27.0,delhi,2037-06-11,2038-06-12,31252.0,4.0,user6371@example.com,4151699331,india
CUST7372,Customer_6372,male,43.0,mumbai,2037-06-12,2038-06-13,25767.0,7.0,user6372@example.com,7596767639,india
CUST7373,Customer_6373,female,26.0,mumbai,2037-06-13,2038-06-14,36690.0,5.0,user6373@example.com,4324394671,india
CUST7374,Customer_6374,female,48.0,delhi,2037-06-14,2038-06-15,35299.0,6.0,user6374@example.com,6285194155,india
CUST7375,Customer_6375,male,50.0,mumbai,2037-06-15,2038-06-16,22220.0,2.0,user6375@example.com,6089787933,india
CUST7376,Customer_6376,male,33.0,mumbai,2037-06-16,2038-06-17,31429.0,2.0,user6376@example.com,9094248311,india
CUST7377,Customer_6377,female,29.0,hyderabad,2037-06-17,2038-06-18,47447.0,7.0,user6377@example.com,1134034695,india
CUST7378,Customer_6378,female,59.0,mumbai,2037-06-18,2038-06-19,37838.0,10.0,user6378@example.com,2952021625,india
CUST7379,Customer_6379,male,18.0,hyderabad,2037-06-19,2038-06-20,22099.0,5.0,user6379@example.com,4850104364,india
CUST7381,Customer_6381,male,42.0,mumbai,2037-06-21,2038-06-22,25319.0,4.0,user6381@example.com,6725821816,india
CUST7382,Customer_6382,female,60.0,mumbai,2037-06-22,2038-06-23,7184.0,5.0,user6382@example.com,3808019950,india
CUST7383,Customer_6383,male,44.0,chennai,2037-06-23,2038-06-24,38412.0,10.0,user6383@example.com,5167320446,india
CUST7384,Customer_6384,female,65.0,chennai,2037-06-24,2038-06-25,30758.0,3.0,user6384@example.com,6460616193,india
CUST7385,Customer_6385,male,59.0,mumbai,2037-06-25,2038-06-25,32789.0,4.0,user6385@example.com,6893878659,india
CUST7386,Customer_6386,male,44.0,mumbai,2037-06-26,2038-06-27,33442.0,10.0,user6386@example.com,9095690564,india
CUST7388,Customer_6388,male,36.0,delhi,2037-06-28,2038-06-29,6673.0,8.0,user6388@example.com,3075867297,india
CUST7389,Customer_6389,male,43.0,kolkata,2037-06-29,2038-06-30,39352.0,7.0,user6389@example.com,5914011491,india
CUST7390,Customer_6390,male,43.0,delhi,2037-06-30,2038-07-01,35150.0,3.0,user6390@example.com,3984529902,india
CUST7391,Customer_6391,female,30.0,mumbai,2037-07-01,2038-07-02,25319.0,7.0,user6391@example.com,7561682306,india
CUST7392,Customer_6392,female,37.0,delhi,2037-07-02,2038-07-03,42780.0,9.0,user6392@example.com,5475465487,india
CUST7393,Customer_6393,male,25.0,mumbai,2037-07-03,2038-07-04,25319.0,6.0,user6393@example.com,4324143026,india
CUST7394,Customer_6394,male,43.0,hyderabad,2037-07-04,2038-07-05,16175.0,5.0,user6394@example.com,9774177460,india
CUST7395,Customer_6395,male,38.0,delhi,2037-07-05,2038-07-06,25319.0,9.0,user6395@example.com,8733134059,india
CUST7396,Customer_6396,female,36.0,mumbai,2037-07-06,2038-07-07,25319.0,7.0,user6396@example.com,4226140161,india
CUST7397,Customer_6397,male,66.0,chennai,2037-07-07,2038-07-08,27289.0,8.0,user6397@example.com,4848345779,india
CUST7398,Customer_6398,female,53.0,kolkata,2037-07-08,2038-07-09,39310.0,1.0,user6398@example.com,1610049156,india
CUST7400,Customer_6400,female,48.0,kolkata,2037-07-10,2038-07-11,49605.0,4.0,user6400@example.com,3782178857,india
CUST7401,Customer_6401,female,43.0,kolkata,2037-07-11,2038-07-12,9976.0,10.0,user6401@example.com,1547110116,india
CUST7402,Customer_6402,male,55.0,mumbai,2037-07-12,2038-07-13,8861.0,10.0,user6402@example.com,7684454623,india
CUST7403,Customer_6403,female,65.0,hyderabad,2037-07-13,2038-07-14,29318.0,4.0,user6403@example.com,5250121407,india
CUST7404,Customer_6404,male,45.0,mumbai,2037-07-14,2038-07-15,25319.0,4.0,user6404@example.com,3079529609,india
CUST7405,Customer_6405,female,57.0,mumbai,2037-07-15,2038-07-16,33689.0,5.0,user6405@example.com,7253792798,india
CUST7406,Customer_6406,male,66.0,chennai,2037-07-16,2038-07-17,25319.0,8.0,user6406@example.com,1300445592,india
CUST7407,Customer_6407,female,44.0,mumbai,2037-07-17,2038-07-18,24543.0,1.0,user6407@example.com,6766780053,india
CUST7408,Customer_6408,female,34.0,mumbai,2037-07-18,2038-07-19,40755.0,5.0,user6408@example.com,3727462436,india
CUST7409,Customer_6409,male,69.0,delhi,2037-07-19,2038-07-20,29313.0,9.0,user6409@example.com,7257908367,india
CUST7410,Customer_6410,male,50.0,kolkata,2037-07-20,2038-07-21,30789.0,2.0,user6410@example.com,8130062651,india
CUST7411,Customer_6411,female,56.0,chennai,2037-07-21,2038-07-22,18232.0,10.0,user6411@example.com,8505894581,india
CUST7412,Customer_6412,female,22.0,kolkata,2037-07-22,2038-07-23,34024.0,7.0,user6412@example.com,9284061690,india
CUST7414,Customer_6414,female,38.0,kolkata,2037-07-24,2038-07-25,6937.0,2.0,user6414@example.com,8788524448,india
CUST7415,Customer_6415,female,39.0,mumbai,2037-07-25,2038-07-26,5806.0,7.0,user6415@example.com,4433732329,india
CUST7417,Customer_6417,female,33.0,kolkata,2037-07-27,2038-07-28,11875.0,9.0,user6417@example.com,4175696148,india
CUST7418,Customer_6418,female,21.0,delhi,2037-07-28,2038-07-29,31910.0,9.0,user6418@example.com,9341503069,india
CUST7419,Customer_6419,female,43.0,chennai,2037-07-29,2038-07-30,45566.0,7.0,user6419@example.com,9355452406,india
CUST7420,Customer_6420,male,53.0,mumbai,2037-07-30,2038-07-31,28067.0,2.0,user6420@example.com,3858063548,india
CUST7421,Customer_6421,male,43.0,mumbai,2037-07-31,2038-08-01,48849.0,7.0,user6421@example.com,1606706098,india
CUST7422,Customer_6422,female,69.0,kolkata,2037-08-01,2038-08-02,27873.0,9.0,user6422@example.com,6737999596,india
CUST7423,Customer_6423,female,35.0,delhi,2037-08-02,2038-08-03,9182.0,2.0,user6423@example.com,5164100671,india
CUST7424,Customer_6424,male,43.0,kolkata,2037-08-03,2038-08-04,37901.0,4.0,user6424@example.com,6969564385,india
CUST7425,Customer_6425,male,43.0,mumbai,2037-08-04,2038-08-05,16288.0,8.0,user6425@example.com,7122028587,india
CUST7426,Customer_6426,male,28.0,chennai,2037-08-05,2038-08-06,25319.0,2.0,user6426@example.com,7721495867,india
CUST7427,Customer_6427,male,63.0,hyderabad,2037-08-06,2038-08-07,11061.0,3.0,user6427@example.com,9108478260,india
CUST7428,Customer_6428,male,63.0,kolkata,2037-08-07,2038-08-08,8706.0,1.0,user6428@example.com,5375787376,india
CUST7429,Customer_6429,female,43.0,mumbai,2037-08-08,2038-08-08,18558.0,3.0,user6429@example.com,4098714160,india
CUST7430,Customer_6430,female,43.0,chennai,2037-08-09,2038-08-10,27532.0,3.0,user6430@example.com,3085175102,india
CUST7431,Customer_6431,female,43.0,mumbai,2037-08-10,2038-08-11,27020.0,8.0,user6431@example.com,2545879964,india
CUST7432,Customer_6432,male,59.0,kolkata,2037-08-11,2038-08-12,1637.0,3.0,user6432@example.com,5883433767,india
CUST7433,Customer_6433,female,25.0,mumbai,2037-08-12,2038-08-13,21257.0,2.0,user6433@example.com,3638349549,india
CUST7434,Customer_6434,male,48.0,kolkata,2037-08-13,2038-08-14,25319.0,7.0,user6434@example.com,8853742678,india
CUST7435,Customer_6435,female,69.0,delhi,2037-08-14,2038-08-15,31786.0,4.0,user6435@example.com,2862621368,india
CUST7436,Customer_6436,female,33.0,kolkata,2037-08-15,2038-08-16,39378.0,7.0,user6436@example.com,9714203843,india
CUST7437,Customer_6437,female,63.0,mumbai,2037-08-16,2038-08-17,4180.0,1.0,user6437@example.com,2691057793,india
CUST7438,Customer_6438,male,32.0,delhi,2037-08-17,2038-08-18,25423.0,2.0,user6438@example.com,9102734755,india
CUST7439,Customer_6439,male,43.0,chennai,2037-08-18,2038-08-19,1805.0,8.0,user6439@example.com,3849579382,india
CUST7440,Customer_6440,female,56.0,delhi,2037-08-19,2038-08-20,48327.0,4.0,user6440@example.com,6264727551,india
CUST7441,Customer_6441,male,27.0,kolkata,2037-08-20,2038-08-21,11597.0,6.0,user6441@example.com,4953563148,india
CUST7442,Customer_6442,female,55.0,chennai,2037-08-21,2038-08-22,30508.0,5.0,user6442@example.com,3821307339,india
CUST7444,Customer_6444,female,30.0,delhi,2037-08-23,2038-08-24,25319.0,1.0,user6444@example.com,4218681524,india
CUST7445,Customer_6445,male,43.0,mumbai,2037-08-24,2038-08-25,17817.0,2.0,user6445@example.com,1840514987,india
CUST7446,Customer_6446,male,30.0,kolkata,2037-08-25,2038-08-26,0.0,9.0,user6446@example.com,1590973301,india
CUST7447,Customer_6447,female,21.0,mumbai,2037-08-26,2038-08-27,16358.0,1.0,user6447@example.com,9748660631,india
CUST7448,Customer_6448,male,63.0,hyderabad,2037-08-27,2038-08-28,46115.0,8.0,user6448@example.com,4010788522,india
CUST7450,Customer_6450,male,23.0,delhi,2037-08-29,2038-08-30,36028.0,6.0,user6450@example.com,2856857785,india
CUST7452,Customer_6452,female,40.0,hyderabad,2037-08-31,2038-09-01,49140.0,7.0,user6452@example.com,2340824478,india
CUST7455,Customer_6455,male,36.0,chennai,2037-09-03,2038-09-04,18532.0,3.0,user6455@example.com,1653645878,india
CUST7456,Customer_6456,female,26.0,chennai,2037-09-04,2038-09-05,25099.0,4.0,user6456@example.com,1660476732,india
CUST7457,Customer_6457,male,68.0,hyderabad,2037-09-05,2038-09-06,19202.0,1.0,user6457@example.com,3501719981,india
CUST7458,Customer_6458,male,59.0,delhi,2037-09-06,2038-09-07,41651.0,3.0,user6458@example.com,2153091025,india
CUST7459,Customer_6459,female,46.0,kolkata,2037-09-07,2038-09-08,28199.0,6.0,user6459@example.com,5016342105,india
CUST7460,Customer_6460,female,39.0,chennai,2037-09-08,2038-09-08,28412.0,4.0,user6460@example.com,4684752413,india
CUST7461,Customer_6461,female,43.0,kolkata,2037-09-09,2038-09-08,0.0,8.0,user6461@example.com,4025508969,india
CUST7462,Customer_6462,male,28.0,chennai,2037-09-10,2038-09-11,45962.0,5.0,user6462@example.com,3474205096,india
CUST7463,Customer_6463,female,43.0,chennai,2037-09-11,2038-09-12,10167.0,8.0,user6463@example.com,5658482096,india
CUST7464,Customer_6464,male,43.0,chennai,2037-09-12,2038-09-13,31165.0,7.0,user6464@example.com,2323683286,india
CUST7465,Customer_6465,male,44.0,kolkata,2037-09-13,2038-09-14,0.0,7.0,user6465@example.com,3414597567,india
CUST7467,Customer_6467,female,68.0,mumbai,2037-09-15,2038-09-16,42045.0,2.0,user6467@example.com,8475681373,india
CUST7468,Customer_6468,female,62.0,mumbai,2037-09-16,2038-09-17,25319.0,6.0,user6468@example.com,6926381034,india
CUST7469,Customer_6469,male,52.0,kolkata,2037-09-17,2038-09-18,10902.0,9.0,user6469@example.com,9212867173,india
CUST7470,Customer_6470,male,30.0,kolkata,2037-09-18,2038-09-19,15900.0,10.0,user6470@example.com,4258321627,india
CUST7471,Customer_6471,male,22.0,mumbai,2037-09-19,2038-09-20,37778.0,4.0,user6471@example.com,4699755941,india
CUST7472,Customer_6472,female,42.0,chennai,2037-09-20,2038-09-21,47484.0,4.0,user6472@example.com,8279485475,india
CUST7473,Customer_6473,male,36.0,mumbai,2037-09-21,2038-09-22,4819.0,10.0,user6473@example.com,8954444100,india
CUST7474,Customer_6474,female,24.0,hyderabad,2037-09-22,2038-09-23,43063.0,3.0,user6474@example.com,7861550437,india
CUST7475,Customer_6475,male,50.0,kolkata,2037-09-23,2038-09-24,31325.0,5.0,user6475@example.com,5363787216,india
CUST7476,Customer_6476,male,49.0,hyderabad,2037-09-24,2038-09-25,21121.0,9.0,user6476@example.com,6294662385,india
CUST7477,Customer_6477,female,39.0,kolkata,2037-09-25,2038-09-26,4166.0,9.0,user6477@example.com,3020514320,india
CUST7478,Customer_6478,male,25.0,hyderabad,2037-09-26,2038-09-27,12357.0,4.0,user6478@example.com,8385624194,india
CUST7479,Customer_6479,female,53.0,kolkata,2037-09-27,2038-09-28,9696.0,5.0,user6479@example.com,4994593394,india
CUST7480,Customer_6480,male,58.0,chennai,2037-09-28,2038-09-29,18531.0,5.0,user6480@example.com,1596709164,india
CUST7481,Customer_6481,male,58.0,hyderabad,2037-09-29,2038-09-30,12388.0,3.0,user6481@example.com,9434918314,india
CUST7482,Customer_6482,male,58.0,hyderabad,2037-09-30,2038-10-01,26236.0,2.0,user6482@example.com,3240300653,india
CUST7483,Customer_6483,male,41.0,mumbai,2037-10-01,2038-10-02,10285.0,3.0,user6483@example.com,8622213438,india
CUST7484,Customer_6484,female,40.0,delhi,2037-10-02,2038-10-03,14712.0,4.0,user6484@example.com,6631621971,india
CUST7485,Customer_6485,female,54.0,delhi,2037-10-03,2038-10-04,26666.0,10.0,user6485@example.com,5534213969,india
CUST7486,Customer_6486,female,61.0,mumbai,2037-10-04,2038-10-05,38764.0,7.0,user6486@example.com,9542042492,india
CUST7487,Customer_6487,male,66.0,chennai,2037-10-05,2038-10-06,45468.0,9.0,user6487@example.com,7460771800,india
CUST7488,Customer_6488,male,21.0,hyderabad,2037-10-06,2038-10-07,4849.0,1.0,user6488@example.com,5104701242,india
CUST7489,Customer_6489,male,43.0,mumbai,2037-10-07,2038-10-08,43761.0,5.0,user6489@example.com,9418670556,india
CUST7490,Customer_6490,female,34.0,kolkata,2037-10-08,2038-10-09,18871.0,5.0,user6490@example.com,9549928955,india
CUST7492,Customer_6492,male,20.0,mumbai,2037-10-10,2038-10-11,37349.0,5.0,user6492@example.com,9651316828,india
CUST7493,Customer_6493,male,43.0,mumbai,2037-10-11,2038-10-12,31787.0,9.0,user6493@example.com,9052660993,india
CUST7494,Customer_6494,female,26.0,chennai,2037-10-12,2038-10-13,6513.0,3.0,user6494@example.com,6219563780,india
CUST7495,Customer_6495,male,19.0,chennai,2037-10-13,2038-10-14,15724.0,6.0,user6495@example.com,3452942668,india
CUST7496,Customer_6496,male,53.0,kolkata,2037-10-14,2038-10-15,26502.0,8.0,user6496@example.com,7565225052,india
CUST7497,Customer_6497,male,35.0,chennai,2037-10-15,2038-10-16,25319.0,2.0,user6497@example.com,8754444733,india
CUST7498,Customer_6498,male,24.0,chennai,2037-10-16,2038-10-17,6075.0,9.0,user6498@example.com,7425612694,india
CUST7499,Customer_6499,male,20.0,hyderabad,2037-10-17,2038-10-18,10729.0,10.0,user6499@example.com,2322904276,india
CUST7500,Customer_6500,male,43.0,mumbai,2037-10-18,2038-10-19,37851.0,5.0,user6500@example.com,3884698830,india
CUST7501,Customer_6501,female,39.0,kolkata,2037-10-19,2038-10-19,38315.0,8.0,user6501@example.com,911829476,india
CUST7502,Customer_6502,male,43.0,kolkata,2037-10-20,2038-10-21,25319.0,2.0,user6502@example.com,8974382340,india
CUST7503,Customer_6503,male,61.0,mumbai,2037-10-21,2038-10-22,11588.0,8.0,user6503@example.com,1429213589,india
CUST7505,Customer_6505,female,51.0,chennai,2037-10-23,2038-10-24,22228.0,6.0,user6505@example.com,4780244793,india
CUST7506,Customer_6506,female,65.0,hyderabad,2037-10-24,2038-10-25,13376.0,10.0,user6506@example.com,7588723079,india
CUST7508,Customer_6508,male,44.0,chennai,2037-10-26,2038-10-27,8474.0,9.0,user6508@example.com,6396187843,india
CUST7509,Customer_6509,male,29.0,hyderabad,2037-10-27,2038-10-28,5387.0,10.0,user6509@example.com,1190278553,india
CUST7510,Customer_6510,male,60.0,kolkata,2037-10-28,2038-10-29,34122.0,7.0,user6510@example.com,1592718809,india
CUST7511,Customer_6511,male,43.0,hyderabad,2037-10-29,2038-10-30,25319.0,2.0,user6511@example.com,8249498880,india
CUST7512,Customer_6512,female,61.0,kolkata,2037-10-30,2038-10-31,16133.0,6.0,user6512@example.com,1644091903,india
CUST7513,Customer_6513,female,41.0,kolkata,2037-10-31,2038-11-01,8353.0,5.0,user6513@example.com,6983929152,india
CUST7514,Customer_6514,female,31.0,mumbai,2037-11-01,2038-11-02,25319.0,2.0,user6514@example.com,6712424438,india
CUST7515,Customer_6515,male,23.0,hyderabad,2037-11-02,2038-11-03,36108.0,1.0,user6515@example.com,2449875027,india
CUST7516,Customer_6516,female,25.0,chennai,2037-11-03,2038-11-04,45313.0,8.0,user6516@example.com,9829890962,india
CUST7517,Customer_6517,male,65.0,delhi,2037-11-04,2038-11-04,16301.0,6.0,user6517@example.com,1441225493,india
CUST7518,Customer_6518,male,43.0,chennai,2037-11-05,2038-11-06,38986.0,6.0,user6518@example.com,5998328572,india
CUST7519,Customer_6519,female,42.0,delhi,2037-11-06,2038-11-07,48095.0,8.0,user6519@example.com,3489097337,india
CUST7520,Customer_6520,female,31.0,hyderabad,2037-11-07,2038-11-08,3597.0,7.0,user6520@example.com,3635856106,india
CUST7521,Customer_6521,female,50.0,hyderabad,2037-11-08,2038-11-09,21439.0,9.0,user6521@example.com,2980235895,india
CUST7522,Customer_6522,female,67.0,chennai,2037-11-09,2038-11-10,42116.0,8.0,user6522@example.com,8118603701,india
CUST7523,Customer_6523,male,46.0,mumbai,2037-11-10,2038-11-11,31179.0,10.0,user6523@example.com,2516197129,india
