index,Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
5725,CUST6725,Customer_5725,F,63,Chennai,2035-09-04 00:00:00,2036-09-04 00:00:00,38803.0,7.0,user5725@example.com,3034221071,India
5726,CUST6726,Customer_5726,F,65 years,DELHI,2035-09-05 00:00:00,2036-09-05 00:00:00,9146.0,5.0,user5726@example.com,6921875515,India
5727,CUST6727,Customer_5727,M,36,Chennai,2035-09-06 00:00:00,2036-09-06 00:00:00,41332.0,1.0,user5727@example.com,3370824341,India
5728,CUST6728,Customer_5728,F,51,Hyderabad,2035-09-07 00:00:00,2036-09-07 00:00:00,6011.0,6.0,user5728@example.com,2229184514,India
5729,CUST6729,Customer_5729,NaN,32,Delhi,2035-09-08 00:00:00,2036-09-08 00:00:00,27759.0,1.0,user5729@example.com,8896799033,India
5730,CUST6730,Customer_5730,NaN,62,delhi,2035-09-09 00:00:00,NaT,39565.0,4.0,user5730@example.com,6188279694,India
5731,CUST6731,Customer_5731,male,28,Delhi,2035-09-10 00:00:00,2036-09-10 00:00:00,17162.0,8.0,user5731@example.com,5020314298,india
5732,CUST6732,Customer_5732,NaN,68,mumbai,2035-09-11 00:00:00,2036-09-11 00:00:00,17277.0,2.0,user5732@example.com,9063110414,India
5733,CUST6733,Customer_5733,M,47,NaN,2035-09-12 00:00:00,2036-09-12 00:00:00,3063.0,7.0,user5733@example.com,3918759315,India
5734,CUST6734,Customer_5734,M,45,NaN,2035-09-13 00:00:00,2036-09-13 00:00:00,22753.0,8.0,user5734@example.com,8494505880,India
5735,CUST6735,Customer_5735,F,53,Delhi,2035-09-14 00:00:00,2036-09-14 00:00:00,35250.0,4.0,user5735@example.com,5922303025,India
5736,CUST6736,Customer_5736,F,46,Kolkata,2035-09-15 00:00:00,2036-09-15 00:00:00,21030.0,8.0,user5736@example.com,4218643139,NaN
5737,CUST6737,Customer_5737,M,51,Delhi,2035-09-16 00:00:00,NaT,27320.0,NaN,user5737@example.com,2622713377,India
5738,CUST6738,Customer_5738,F,23,MUMBAI,2035-09-17 00:00:00,2036-09-17 00:00:00,21858.0,3.0,user5738@example.com,6008056114,India
5739,CUST6739,Customer_5739,M,67,KOLKATA,2035-09-18 00:00:00,2036-09-18 00:00:00,2022.0,5.0,user5739@example.com,5858755599,NaN
5740,NaN,Customer_5740,M,18,Mumbai,2035-09-19 00:00:00,2036-09-19 00:00:00,49657.0,2.0,user5740@example.com,2234422740,India
5741,CUST6741,Customer_5741,m,18 years,Chennai,2035-09-20 00:00:00,2036-09-20 00:00:00,14235.0,2.0,user5741@example.com,9830992668,India
5742,CUST6742,Customer_5742,F,64 years,Chennai,2035-09-21 00:00:00,2036-09-21 00:00:00,9999999.0,10.0,user5742@example.com,3757879516,india
5743,NaN,Customer_5743,male,29,Mumbai,2035-09-22 00:00:00,2036-09-22 00:00:00,26406.0,9.0,user5743@example.com,9568569648,india
5744,CUST6744,Customer_5744,M,34,kolkata,2035-09-23 00:00:00,2036-09-23 00:00:00,NaN,5.0,user5744@example.com,3549917462,india
5745,CUST6745,Customer_5745,M,57,Mumbai,2035-09-24 00:00:00,2036-09-24 00:00:00,8733.0,4.0,user5745@example.com,5049581574,india
5746,CUST6746,Customer_5746,M,19,Kolkata,2035-09-25 00:00:00,NaT,47018.0,9.0,user5746@example.com,4749260466,India
5747,CUST6747,Customer_5747,male,64,Kolkata,2035-09-26 00:00:00,2036-09-26 00:00:00,1998.0,8.0,user5747@example.com,3530267229,India
5748,CUST6748,Customer_5748,female,49 years,CHENNAI,2035-09-27 00:00:00,2036-09-27 00:00:00,39367.0,1.0,user5748@example.com,7866257370,India
5749,CUST6749,Customer_5749,F,21,NaN,2035-09-28 00:00:00,2036-09-28 00:00:00,37061.0,10.0,user5749@example.com,7945205696,India
5750,CUST6750,Customer_5750,female,45,Delhi,2035-09-29 00:00:00,2036-09-29 00:00:00,15182.0,NaN,user5750@example.com,7843462595,India
5751,CUST6751,Customer_5751,F,53,Kolkata,2035-09-30 00:00:00,2036-09-30 00:00:00,3899.0,4.0,user5751@example.com,4171660411,India
5752,CUST6752,Customer_5752,NaN,NaN,NaN,2035-10-01 00:00:00,2036-10-01 00:00:00,33596.0,10.0,user5752@example.com,1612806924,India
5753,CUST6753,Customer_5753,F,44 years,Kolkata,2035-10-02 00:00:00,2036-10-02 00:00:00,20516.0,10.0,user5753@example.com,6384715284,india
5754,CUST6754,Customer_5754,F,29 years,Mumbai,2035-10-03 00:00:00,2036-10-03 00:00:00,34637.0,7.0,user5754@example.com,9774490011,india
5755,NaN,Customer_5755,female,56,hyderabad,2035-10-04 00:00:00,2036-10-04 00:00:00,36604.0,8.0,user5755@example.com,9252940462,india
5756,CUST6756,Customer_5756,F,69,Delhi,2035-10-05 00:00:00,2036-10-05 00:00:00,43931.0,NaN,user5756@example.com,7536601046,India
5757,CUST6757,Customer_5757,F,45,Delhi,2035-10-06 00:00:00,2036-10-06 00:00:00,7795.0,6.0,user5757@example.com,7805264041,India
5758,CUST6758,Customer_5758,F,67,Kolkata,2035-10-07 00:00:00,2036-10-07 00:00:00,31047.0,7.0,user5758@example.com,6474557553,india
5759,CUST6759,Customer_5759,M,39,Mumbai,2035-10-08 00:00:00,2036-10-08 00:00:00,7695.0,5.0,user5759@example.com,9608018066,NaN
5760,CUST6760,Customer_5760,f,31,chennai,2035-10-09 00:00:00,2036-10-09 00:00:00,35069.0,NaN,user5760@example.com,8476347913,India
5761,NaN,Customer_5761,M,36,mumbai,2035-10-10 00:00:00,2036-10-10 00:00:00,19609.0,NaN,user5761@example.com,6277657726,India
5762,CUST6762,Customer_5762,NaN,60,NaN,2035-10-11 00:00:00,2036-10-11 00:00:00,42269.0,1.0,user5762@example.com,5324280007,India
5763,CUST6763,Customer_5763,F,62,NaN,2035-10-12 00:00:00,NaT,48112.0,7.0,user5763@example.com,904004642,NaN
5764,CUST6764,Customer_5764,male,69,HYDERABAD,2035-10-13 00:00:00,2036-10-13 00:00:00,46370.0,3.0,user5764@example.com,3357536236,India
5765,CUST6765,Customer_5765,NaN,47,KOLKATA,2035-10-14 00:00:00,2036-10-14 00:00:00,25167.0,7.0,user5765@example.com,9663955078,India
5766,CUST6766,Customer_5766,female,51,Delhi,2035-10-15 00:00:00,2036-10-15 00:00:00,42733.0,9.0,user5766@example.com,1320728043,India
5767,CUST6767,Customer_5767,M,61,Delhi,2035-10-16 00:00:00,2036-10-16 00:00:00,21378.0,5.0,user5767@example.com,9445478308,india
5768,CUST6768,Customer_5768,F,NaN,NaN,2035-10-17 00:00:00,2036-10-17 00:00:00,38192.0,6.0,user5768@example.com,6190941819,NaN
5769,CUST6769,Customer_5769,M,25,Chennai,2035-10-18 00:00:00,2036-10-18 00:00:00,48929.0,6.0,user5769@example.com,6003049954,india
5770,CUST6770,Customer_5770,M,NaN,delhi,2035-10-19 00:00:00,2036-10-19 00:00:00,10273.0,8.0,user5770@example.com,8837235437,India
5771,CUST6771,Customer_5771,NaN,68,Kolkata,2035-10-20 00:00:00,2036-10-20 00:00:00,4926.0,7.0,user5771@example.com,1400076830,india
5772,CUST6772,Customer_5772,M,51,Kolkata,2035-10-21 00:00:00,2036-10-21 00:00:00,33795.0,2.0,user5772@example.com,7448011624,India
5773,CUST6773,Customer_5773,M,55,Mumbai,2035-10-22 00:00:00,2036-10-22 00:00:00,20567.0,2.0,user5773@example.com,1183642903,India
5774,CUST6774,Customer_5774,M,22,mumbai,2035-10-23 00:00:00,2036-10-23 00:00:00,26070.0,6.0,user5774@example.com,1514227391,India
5775,CUST6775,Customer_5775,FEMALE,22,Kolkata,2035-10-24 00:00:00,NaT,2312.0,5.0,user5775@example.com,9435888521,India
5776,CUST6776,Customer_5776,M,36,Chennai,2035-10-25 00:00:00,2036-10-25 00:00:00,31234.0,NaN,user5776@example.com,6082272462,India
5777,CUST6777,Customer_5777,F,42,Delhi,2035-10-26 00:00:00,2036-10-26 00:00:00,16775.0,2.0,user5777@example.com,7393184796,india
5778,CUST6778,Customer_5778,M,34,NaN,2035-10-27 00:00:00,2036-10-27 00:00:00,37587.0,8.0,user5778@example.com,3077756272,NaN
5779,CUST6779,Customer_5779,FEMALE,40,hyderabad,2035-10-28 00:00:00,2036-10-28 00:00:00,4077.0,7.0,user5779@example.com,5848509451,India
5780,NaN,Customer_5780,male,58,Chennai,2035-10-29 00:00:00,2036-10-29 00:00:00,25343.0,3.0,user5780@example.com,8416926011,India
5781,CUST6781,Customer_5781,M,NaN,mumbai,2035-10-30 00:00:00,2036-10-30 00:00:00,35057.0,2.0,user5781@example.com,2483741477,India
5782,CUST6782,Customer_5782,M,NaN,Hyderabad,2035-10-31 00:00:00,2036-10-31 00:00:00,1196.0,NaN,user5782@example.com,9044007801,India
5783,CUST6783,Customer_5783,F,63,Mumbai,2035-11-01 00:00:00,2036-11-01 00:00:00,45696.0,7.0,user5783@example.com,7701163212,india
5784,CUST6784,Customer_5784,female,NaN,NaN,2035-11-02 00:00:00,2036-11-02 00:00:00,24174.0,2.0,user5784@example.com,8844832414,India
5785,CUST6785,Customer_5785,M,68,Kolkata,2035-11-03 00:00:00,2036-11-03 00:00:00,48707.0,4.0,user5785@example.com,3883220903,India
5786,CUST6786,Customer_5786,M,37,Mumbai,2035-11-04 00:00:00,2036-11-04 00:00:00,12992.0,6.0,user5786@example.com,2363744655,India
5787,CUST6787,Customer_5787,female,65,Chennai,2035-11-05 00:00:00,2036-11-05 00:00:00,27477.0,1.0,user5787@example.com,7177331554,India
5788,CUST6788,Customer_5788,M,57,chennai,2035-11-06 00:00:00,2036-11-06 00:00:00,37126.0,7.0,user5788@example.com,9751442450,India
5789,CUST6789,Customer_5789,F,58,Chennai,2035-11-07 00:00:00,2036-11-07 00:00:00,12247.0,9.0,user5789@example.com,1972294289,India
5790,CUST6790,Customer_5790,f,50,NaN,2035-11-08 00:00:00,NaT,27743.0,1.0,user5790@example.com,2964878750,India
5791,CUST6791,Customer_5791,f,49,hyderabad,2035-11-09 00:00:00,2036-11-09 00:00:00,4934.0,NaN,user5791@example.com,1226556163,India
5792,CUST6792,Customer_5792,M,39,NaN,2035-11-10 00:00:00,2036-11-10 00:00:00,37777.0,NaN,user5792@example.com,9098365908,India
5793,CUST6793,Customer_5793,M,35,Kolkata,2035-11-11 00:00:00,2036-11-11 00:00:00,5667.0,7.0,user5793@example.com,6816541867,India
5794,CUST6794,Customer_5794,FEMALE,33,Chennai,2035-11-12 00:00:00,2036-11-12 00:00:00,47537.0,7.0,user5794@example.com,9389568305,India
5795,CUST6795,Customer_5795,M,64,chennai,2035-11-13 00:00:00,NaT,28994.0,6.0,user5795@example.com,8897734752,India
5796,NaN,Customer_5796,M,53,Kolkata,2035-11-14 00:00:00,NaT,30719.0,3.0,user5796@example.com,2233956117,india
5797,CUST6797,Customer_5797,F,NaN,mumbai,2035-11-15 00:00:00,2036-11-15 00:00:00,17517.0,4.0,user5797@example.com,3027918079,India
5798,CUST6798,Customer_5798,NaN,65,Chennai,2035-11-16 00:00:00,2036-11-16 00:00:00,40025.0,5.0,user5798@example.com,6961605748,India
5799,CUST6799,Customer_5799,F,NaN,MUMBAI,2035-11-17 00:00:00,2036-11-17 00:00:00,30275.0,1.0,user5799@example.com,1235776533,india
5800,CUST6800,Customer_5800,NaN,58,KOLKATA,2035-11-18 00:00:00,2036-11-18 00:00:00,44372.0,5.0,user5800@example.com,4812864046,india
5801,CUST6801,Customer_5801,female,55 years,MUMBAI,2035-11-19 00:00:00,2036-11-19 00:00:00,46355.0,10.0,user5801@example.com,3198517516,NaN
5802,CUST6802,Customer_5802,F,62,KOLKATA,2035-11-20 00:00:00,2036-11-20 00:00:00,33861.0,3.0,user5802@example.com,8631359697,India
5803,CUST6803,Customer_5803,FEMALE,NaN,hyderabad,2035-11-21 00:00:00,2036-11-21 00:00:00,49708.0,10.0,user5803@example.com,9591338572,India
5804,CUST6804,Customer_5804,F,61,Kolkata,2035-11-22 00:00:00,NaT,9333.0,10.0,user5804@example.com,7276698373,India
5805,CUST6805,Customer_5805,F,42,NaN,2035-11-23 00:00:00,2036-11-23 00:00:00,10217.0,7.0,user5805@example.com,9111710794,NaN
5806,CUST6806,Customer_5806,F,31,chennai,2035-11-24 00:00:00,NaT,47260.0,8.0,user5806@example.com,8969881375,India
5807,NaN,Customer_5807,M,NaN,Kolkata,2035-11-25 00:00:00,2036-11-25 00:00:00,43329.0,9.0,user5807@example.com,4812803592,India
5808,CUST6808,Customer_5808,F,68,Kolkata,2035-11-26 00:00:00,2036-11-26 00:00:00,11742.0,6.0,user5808@example.com,3118375195,India
5809,CUST6809,Customer_5809,NaN,39,Mumbai,2035-11-27 00:00:00,2036-11-27 00:00:00,31480.0,5.0,user5809@example.com,1631160374,india
5810,CUST6810,Customer_5810,M,64,Hyderabad,2035-11-28 00:00:00,2036-11-28 00:00:00,23629.0,4.0,user5810@example.com,2925705904,India
5811,CUST6811,Customer_5811,FEMALE,25,Mumbai,2035-11-29 00:00:00,2036-11-29 00:00:00,36728.0,NaN,user5811@example.com,1065886618,India
5812,CUST6812,Customer_5812,M,20,Hyderabad,2035-11-30 00:00:00,NaT,35090.0,3.0,user5812@example.com,5726944610,India
5813,CUST6813,Customer_5813,F,42,NaN,2035-12-01 00:00:00,2036-12-01 00:00:00,6067.0,NaN,user5813@example.com,1124806424,India
5814,CUST6814,Customer_5814,M,66,Hyderabad,2035-12-02 00:00:00,2036-12-02 00:00:00,27439.0,10.0,user5814@example.com,7729995920,india
5815,CUST6815,Customer_5815,M,66,NaN,2035-12-03 00:00:00,2036-12-03 00:00:00,44318.0,3.0,user5815@example.com,9640541619,India
5816,CUST6816,Customer_5816,F,41,NaN,2035-12-04 00:00:00,2036-12-04 00:00:00,18969.0,3.0,user5816@example.com,5371699561,india
5817,CUST6817,Customer_5817,F,59,NaN,2035-12-05 00:00:00,NaT,1466.0,9.0,user5817@example.com,9250986343,India
5818,CUST6818,Customer_5818,F,68,mumbai,2035-12-06 00:00:00,2036-12-06 00:00:00,35769.0,6.0,user5818@example.com,3421937348,India
5819,NaN,Customer_5819,F,30,Kolkata,2035-12-07 00:00:00,2036-12-07 00:00:00,49517.0,10.0,user5819@example.com,9857452024,India
5820,CUST6820,Customer_5820,M,41,Mumbai,2035-12-08 00:00:00,2036-12-08 00:00:00,24688.0,7.0,user5820@example.com,8518974145,India
5821,CUST6821,Customer_5821,M,49,Mumbai,2035-12-09 00:00:00,2036-12-09 00:00:00,2585.0,NaN,user5821@example.com,6177743695,India
5822,CUST6822,Customer_5822,M,54,Chennai,2035-12-10 00:00:00,2036-12-10 00:00:00,24587.0,7.0,user5822@example.com,5772833824,India
5823,CUST6823,Customer_5823,F,44,Hyderabad,2035-12-11 00:00:00,2036-12-11 00:00:00,12360.0,2.0,user5823@example.com,9302953537,India
5824,CUST6824,Customer_5824,F,68,NaN,2035-12-12 00:00:00,2036-12-12 00:00:00,41146.0,6.0,user5824@example.com,9708685520,India
5825,CUST6825,Customer_5825,female,34 years,Kolkata,2035-12-13 00:00:00,2036-12-13 00:00:00,28465.0,10.0,user5825@example.com,1266902189,India
5826,CUST6826,Customer_5826,M,NaN,NaN,2035-12-14 00:00:00,2036-12-14 00:00:00,19251.0,4.0,user5826@example.com,8771356372,India
5827,CUST6827,Customer_5827,M,46 years,Delhi,2035-12-15 00:00:00,2036-12-15 00:00:00,25493.0,6.0,user5827@example.com,8530697318,india
5828,CUST6828,Customer_5828,F,38,NaN,2035-12-16 00:00:00,2036-12-16 00:00:00,35723.0,5.0,user5828@example.com,3194568787,India
5829,CUST6829,Customer_5829,NaN,45,MUMBAI,2035-12-17 00:00:00,2036-12-17 00:00:00,23108.0,5.0,user5829@example.com,4389688626,India
5830,CUST6830,Customer_5830,M,31 years,mumbai,2035-12-18 00:00:00,2036-12-18 00:00:00,24188.0,8.0,user5830@example.com,7567289214,NaN
5831,NaN,Customer_5831,F,NaN,mumbai,2035-12-19 00:00:00,2036-12-19 00:00:00,NaN,3.0,user5831@example.com,5380794002,india
5832,CUST6832,Customer_5832,M,62,Mumbai,2035-12-20 00:00:00,2036-12-20 00:00:00,1836.0,2.0,user5832@example.com,5079310709,India
5833,CUST6833,Customer_5833,female,22,Kolkata,2035-12-21 00:00:00,2036-12-21 00:00:00,13302.0,8.0,user5833@example.com,9203382698,NaN
5834,CUST6834,Customer_5834,male,NaN,NaN,2035-12-22 00:00:00,2036-12-22 00:00:00,2460.0,8.0,user5834@example.com,8636164726,india
5835,CUST6835,Customer_5835,FEMALE,58 years,Hyderabad,2035-12-23 00:00:00,2036-12-23 00:00:00,46618.0,9.0,user5835@example.com,8695210643,India
5836,CUST6836,Customer_5836,female,18 years,Hyderabad,2035-12-24 00:00:00,2036-12-24 00:00:00,8852.0,8.0,user5836@example.com,2428394655,NaN
5837,CUST6837,Customer_5837,M,21,Hyderabad,2035-12-25 00:00:00,2036-12-25 00:00:00,2244.0,1.0,user5837@example.com,5278188831,India
5838,CUST6838,Customer_5838,m,26,Hyderabad,2035-12-26 00:00:00,2036-12-26 00:00:00,32719.0,5.0,user5838@example.com,6069237950,India
5839,CUST6839,Customer_5839,F,36,mumbai,2035-12-27 00:00:00,2036-12-27 00:00:00,12319.0,3.0,user5839@example.com,7469041732,India
5840,CUST6840,Customer_5840,M,25,Delhi,2035-12-28 00:00:00,2036-12-28 00:00:00,3693.0,5.0,user5840@example.com,8426390312,india
5841,CUST6841,Customer_5841,F,39,Chennai,2035-12-29 00:00:00,2036-12-29 00:00:00,21909.0,1.0,user5841@example.com,5746757860,India
5842,CUST6842,Customer_5842,F,21,Mumbai,2035-12-30 00:00:00,NaT,20947.0,4.0,user5842@example.com,2905839848,india
5843,CUST6843,Customer_5843,F,56,Kolkata,2035-12-31 00:00:00,2036-12-31 00:00:00,NaN,3.0,user5843@example.com,3660152638,India
5844,CUST6844,Customer_5844,M,NaN,Hyderabad,2036-01-01 00:00:00,2037-01-01 00:00:00,NaN,6.0,user5844@example.com,4722467232,India
5845,CUST6845,Customer_5845,F,28,Delhi,2036-01-02 00:00:00,2037-01-02 00:00:00,NaN,10.0,user5845@example.com,1439389098,India
5846,CUST6846,Customer_5846,M,21,Delhi,2036-01-03 00:00:00,2037-01-03 00:00:00,9879.0,2.0,user5846@example.com,2875082497,india
5847,NaN,Customer_5847,NaN,67,HYDERABAD,2036-01-04 00:00:00,2037-01-04 00:00:00,1623.0,NaN,user5847@example.com,9390132419,India
5848,CUST6848,Customer_5848,F,49,Mumbai,2036-01-05 00:00:00,2037-01-05 00:00:00,35287.0,9.0,user5848@example.com,9241896881,India
5849,CUST6849,Customer_5849,female,67,Chennai,2036-01-06 00:00:00,2037-01-06 00:00:00,42272.0,8.0,user5849@example.com,9623006809,India
5850,CUST6850,Customer_5850,M,42,MUMBAI,2036-01-07 00:00:00,2037-01-07 00:00:00,21357.0,6.0,user5850@example.com,7400582272,India
5851,NaN,Customer_5851,female,61,hyderabad,2036-01-08 00:00:00,2037-01-08 00:00:00,31953.0,10.0,user5851@example.com,4802074223,india
5852,CUST6852,Customer_5852,M,32,NaN,2036-01-09 00:00:00,2037-01-09 00:00:00,14955.0,6.0,user5852@example.com,4889377559,india
5853,NaN,Customer_5853,M,30,Chennai,2036-01-10 00:00:00,2037-01-10 00:00:00,21562.0,2.0,user5853@example.com,6654567989,NaN
5854,CUST6854,Customer_5854,M,32,delhi,2036-01-11 00:00:00,2037-01-11 00:00:00,38562.0,5.0,user5854@example.com,2551455260,India
5855,CUST6855,Customer_5855,NaN,46,Mumbai,2036-01-12 00:00:00,2037-01-12 00:00:00,32095.0,4.0,user5855@example.com,8034069280,India
5856,CUST6856,Customer_5856,NaN,24,Mumbai,2036-01-13 00:00:00,2037-01-13 00:00:00,38182.0,7.0,user5856@example.com,2146311860,india
5857,CUST6857,Customer_5857,F,NaN,Chennai,2036-01-14 00:00:00,2037-01-14 00:00:00,34482.0,9.0,user5857@example.com,4610123376,india
5858,NaN,Customer_5858,male,66,NaN,2036-01-15 00:00:00,2037-01-15 00:00:00,29486.0,7.0,user5858@example.com,5969453595,India
5859,CUST6859,Customer_5859,F,40,NaN,2036-01-16 00:00:00,2037-01-16 00:00:00,46812.0,6.0,user5859@example.com,2043296787,India
5860,CUST6860,Customer_5860,F,60,Mumbai,2036-01-17 00:00:00,NaT,13993.0,6.0,user5860@example.com,1007163682,India
5861,CUST6861,Customer_5861,M,48,Kolkata,2036-01-18 00:00:00,2037-01-18 00:00:00,3932.0,5.0,user5861@example.com,4887753886,india
5862,CUST6862,Customer_5862,NaN,40,Mumbai,2036-01-19 00:00:00,2037-01-19 00:00:00,47908.0,9.0,user5862@example.com,8276974132,India
5863,CUST6863,Customer_5863,M,65,Chennai,2036-01-20 00:00:00,2037-01-20 00:00:00,16194.0,10.0,user5863@example.com,6429731033,India
5864,CUST6864,Customer_5864,F,66,CHENNAI,2036-01-21 00:00:00,2037-01-21 00:00:00,34060.0,1.0,user5864@example.com,1590927219,India
5865,CUST6865,Customer_5865,F,22,Mumbai,2036-01-22 00:00:00,2037-01-22 00:00:00,9881.0,8.0,user5865@example.com,6492689268,India
5866,CUST6866,Customer_5866,F,57,Kolkata,2036-01-23 00:00:00,2037-01-23 00:00:00,2696.0,9.0,user5866@example.com,5972257392,India
5867,CUST6867,Customer_5867,M,35,NaN,2036-01-24 00:00:00,2037-01-24 00:00:00,9999999.0,10.0,user5867@example.com,9491640946,India
5868,CUST6868,Customer_5868,M,38,CHENNAI,2036-01-25 00:00:00,2037-01-25 00:00:00,32662.0,10.0,user5868@example.com,7470931854,India
5869,CUST6869,Customer_5869,F,37,Kolkata,2036-01-26 00:00:00,NaT,49855.0,1.0,user5869@example.com,4746504096,NaN
5870,NaN,Customer_5870,NaN,66,Delhi,2036-01-27 00:00:00,2037-01-27 00:00:00,NaN,2.0,user5870@example.com,2392528791,India
5871,CUST6871,Customer_5871,F,20,NaN,2036-01-28 00:00:00,2037-01-28 00:00:00,49797.0,4.0,user5871@example.com,4085824831,India
5872,CUST6872,Customer_5872,F,23,Delhi,2036-01-29 00:00:00,2037-01-29 00:00:00,34820.0,NaN,user5872@example.com,2647996721,India
5873,CUST6873,Customer_5873,F,68 years,NaN,2036-01-30 00:00:00,2037-01-30 00:00:00,20844.0,4.0,user5873@example.com,3456166269,india
5874,CUST6874,Customer_5874,m,68,Kolkata,2036-01-31 00:00:00,2037-01-31 00:00:00,9693.0,6.0,user5874@example.com,2293124874,India
5875,CUST6875,Customer_5875,M,44,kolkata,2036-02-01 00:00:00,2037-02-01 00:00:00,41631.0,3.0,user5875@example.com,1151523404,India
5876,CUST6876,Customer_5876,M,36,Delhi,2036-02-02 00:00:00,2037-02-02 00:00:00,13624.0,3.0,user5876@example.com,6389032350,India
5877,CUST6877,Customer_5877,M,50,Mumbai,2036-02-03 00:00:00,2037-02-03 00:00:00,NaN,NaN,user5877@example.com,923079521,India
5878,CUST6878,Customer_5878,M,NaN,Kolkata,2036-02-04 00:00:00,2037-02-04 00:00:00,49113.0,9.0,user5878@example.com,9308022958,India
5879,CUST6879,Customer_5879,M,NaN,chennai,2036-02-05 00:00:00,2037-02-05 00:00:00,18338.0,NaN,user5879@example.com,2424841898,India
5880,CUST6880,Customer_5880,M,40,Delhi,2036-02-06 00:00:00,2037-02-06 00:00:00,8354.0,9.0,user5880@example.com,9887719270,NaN
5881,CUST6881,Customer_5881,F,53,Mumbai,2036-02-07 00:00:00,2037-02-07 00:00:00,14028.0,7.0,user5881@example.com,8133982195,india
5882,CUST6882,Customer_5882,F,49,KOLKATA,2036-02-08 00:00:00,NaT,NaN,4.0,user5882@example.com,4588009208,India
5883,CUST6883,Customer_5883,F,46,hyderabad,2036-02-09 00:00:00,2037-02-09 00:00:00,7970.0,1.0,user5883@example.com,6096142708,India
5884,CUST6884,Customer_5884,F,NaN,chennai,2036-02-10 00:00:00,2037-02-10 00:00:00,-500.0,3.0,user5884@example.com,3332848610,India
5885,CUST6885,Customer_5885,M,42,Delhi,2036-02-11 00:00:00,2037-02-11 00:00:00,8146.0,NaN,user5885@example.com,2838455569,India
5886,NaN,Customer_5886,F,69,Hyderabad,2036-02-12 00:00:00,2037-02-12 00:00:00,35179.0,9.0,user5886@example.com,1871428161,India
5887,CUST6887,Customer_5887,F,22 years,Delhi,2036-02-13 00:00:00,2037-02-13 00:00:00,30662.0,3.0,user5887@example.com,9174745234,India
5888,NaN,Customer_5888,m,41,Delhi,2036-02-14 00:00:00,NaT,47957.0,5.0,user5888@example.com,7895860167,India
5889,CUST6889,Customer_5889,M,42,Kolkata,2036-02-15 00:00:00,2037-02-15 00:00:00,42488.0,2.0,user5889@example.com,1483453757,India
5890,NaN,Customer_5890,M,19,Mumbai,2036-02-16 00:00:00,2037-02-16 00:00:00,NaN,4.0,user5890@example.com,5735266245,India
5891,CUST6891,Customer_5891,M,68,Hyderabad,2036-02-17 00:00:00,NaT,48301.0,3.0,user5891@example.com,3883027801,India
5892,CUST6892,Customer_5892,F,22,NaN,2036-02-18 00:00:00,2037-02-18 00:00:00,37296.0,6.0,user5892@example.com,9396684674,India
5893,CUST6893,Customer_5893,F,47,chennai,2036-02-19 00:00:00,2037-02-19 00:00:00,14205.0,9.0,user5893@example.com,8579987907,India
5894,CUST6894,Customer_5894,F,57,Mumbai,2036-02-20 00:00:00,2037-02-20 00:00:00,10398.0,3.0,user5894@example.com,5879153574,NaN
5895,CUST6895,Customer_5895,male,39,Mumbai,2036-02-21 00:00:00,2037-02-21 00:00:00,13833.0,NaN,user5895@example.com,5329285104,India
5896,CUST6896,Customer_5896,F,26,MUMBAI,2036-02-22 00:00:00,2037-02-22 00:00:00,49162.0,7.0,user5896@example.com,2441106696,India
5897,CUST6897,Customer_5897,F,64,Mumbai,2036-02-23 00:00:00,2037-02-23 00:00:00,5666.0,1.0,user5897@example.com,4295913619,India
5898,CUST6898,Customer_5898,F,41,Chennai,2036-02-24 00:00:00,2037-02-24 00:00:00,22856.0,7.0,user5898@example.com,7843458392,India
5899,CUST6899,Customer_5899,M,59,Chennai,2036-02-25 00:00:00,2037-02-25 00:00:00,28753.0,7.0,user5899@example.com,9510947258,India
5900,CUST6900,Customer_5900,M,41 years,kolkata,2036-02-26 00:00:00,2037-02-26 00:00:00,48373.0,5.0,user5900@example.com,9467521741,india
5901,CUST6901,Customer_5901,F,58,Delhi,2036-02-27 00:00:00,NaT,24884.0,6.0,user5901@example.com,6131255241,India
5902,CUST6902,Customer_5902,F,54,Delhi,2036-02-28 00:00:00,2037-02-28 00:00:00,26156.0,9.0,user5902@example.com,7674956798,india
5903,CUST6903,Customer_5903,M,33,chennai,2036-02-29 00:00:00,NaT,22357.0,9.0,user5903@example.com,8908937513,India
5904,CUST6904,Customer_5904,F,66,NaN,2036-03-01 00:00:00,NaT,39072.0,5.0,user5904@example.com,8978618402,India
5905,CUST6905,Customer_5905,F,62 years,chennai,2036-03-02 00:00:00,2037-03-03 00:00:00,44593.0,7.0,user5905@example.com,9060617742,India
5906,CUST6906,Customer_5906,M,34 years,Chennai,2036-03-03 00:00:00,2037-03-04 00:00:00,39767.0,9.0,user5906@example.com,9930875706,India
5907,CUST6907,Customer_5907,F,64,Mumbai,2036-03-04 00:00:00,2037-03-05 00:00:00,1504.0,3.0,user5907@example.com,8374264736,India
5908,CUST6908,Customer_5908,M,52,Hyderabad,2036-03-05 00:00:00,2037-03-06 00:00:00,34945.0,10.0,user5908@example.com,1165991447,India
5909,CUST6909,Customer_5909,F,NaN,NaN,2036-03-06 00:00:00,2037-03-07 00:00:00,21198.0,NaN,user5909@example.com,6377572359,India
